id,recipe_name,prep_time_ai,cook_time_ai,time_source
1510,Cá kèo kho khế,15,20,gemini-3.1-flash-lite-preview_estimate
1511,Lưỡi heo xào lăn,30,25,gemini-3.1-flash-lite-preview_estimate
1512,Canh dền cơm nấu nghêu,20,10,gemini-3.1-flash-lite-preview_estimate
1513,Thịt bò xào đậu cove,15,10,gemini-3.1-flash-lite-preview_estimate
1514,Cà ri chay,30,40,gemini-3.1-flash-lite-preview_estimate
1515,Nấm tuyết xào hải sâm,25,15,gemini-3.1-flash-lite-preview_estimate
1516,Canh thanh long,20,25,gemini-3.1-flash-lite-preview_estimate
1517,Cá đối kho thơm,25,40,gemini-3.1-flash-lite-preview_estimate
1518,Canh măng gà viên,20,25,gemini-3.1-flash-lite-preview_estimate
1519,Vịt quay kho trứng cút,15,30,gemini-3.1-flash-lite-preview_estimate
808,Heo nướng mỡ hẹ,,,gemma-4-31b-it_error
809,Sụn heo xào thơm,,,gemma-4-31b-it_error
810,Mít non om chao đỏ,,,gemma-4-31b-it_error
1520,Canh cá khoai lá giang,20,15,gemini-3.1-flash-lite-preview_estimate
1521,Bắp non xào mực cay,25,10,gemini-3.1-flash-lite-preview_estimate
1522,Cơm chiên chay,20,15,gemini-3.1-flash-lite-preview_estimate
1523,Thịt xay kho bắp đậu,15,20,gemini-3.1-flash-lite-preview_estimate
1524,Canh sườn non táo đỏ,20,45,gemini-3.1-flash-lite-preview_estimate
1525,Cá nục kho kiểu Nhật,20,30,gemini-3.1-flash-lite-preview_estimate
1526,Khổ qua tây xào thịt bò,15,10,gemini-3.1-flash-lite-preview_estimate
1527,Hủ tiếu chay,25,45,gemini-3.1-flash-lite-preview_estimate
1528,Lươn chiên giòn xốt tiêu xanh,20,20,gemini-3.1-flash-lite-preview_estimate
1529,Canh khoai rau đắng,20,15,gemini-3.1-flash-lite-preview_estimate
1530,Vịt xào măng,25,15,gemini-3.1-flash-lite-preview_estimate
1531,Canh bí đao nấu sườn non,15,25,gemini-3.1-flash-lite-preview_estimate
811,Chim cút chiên mắm me,,,gemma-4-31b-it_error
812,Ốc xào thơm,,,gemma-4-31b-it_error
813,Chả giò hải sản phô mai,,,gemma-4-31b-it_error
1532,Sushi,30,15,gemini-3.1-flash-lite-preview_estimate
1533,Bún thịt xào sả ớt,20,15,gemini-3.1-flash-lite-preview_estimate
1534,Cà bát om thịt ba chỉ,25,25,gemini-3.1-flash-lite-preview_estimate
1535,Gà rim nước tương cà,20,25,gemini-3.1-flash-lite-preview_estimate
1536,Sườn chay rim mật ong,40,20,gemini-3.1-flash-lite-preview_estimate
1537,Heo quay kho măng,25,30,gemini-3.1-flash-lite-preview_estimate
1538,Nấm bào ngư xào sả ớt,15,10,gemini-3.1-flash-lite-preview_estimate
1539,Canh hến dưa cải,20,20,gemini-3.1-flash-lite-preview_estimate
1540,Canh lươn nấu bắp chuối hột,25,30,gemini-3.1-flash-lite-preview_estimate
1541,Vịt kho rau củ,20,30,gemini-3.1-flash-lite-preview_estimate
1542,Súp gà chua cay,25,20,gemini-3.1-flash-lite-preview_estimate
1543,Đậu hũ nhồi xốt me,30,25,gemini-3.1-flash-lite-preview_estimate
814,Súp nui nha đam tôm thả,,,gemma-4-31b-it_error
815,Cá cam chiên giòn lá quế,,,gemma-4-31b-it_error
816,Khoai tây xào thạch Konnyaku,,,gemma-4-31b-it_error
1544,Bò viên chay xào thập cẩm,20,15,gemini-3.1-flash-lite-preview_estimate
1545,Suông tôm giò heo,40,60,gemini-3.1-flash-lite-preview_estimate
1546,Cháo cá giò heo,25,50,gemini-3.1-flash-lite-preview_estimate
817,Đậu bắp xào hải sản,,,gemma-4-31b-it_error
818,Bao tử cá basa chiên xốt me,,,gemma-4-31b-it_error
819,Burger trứng gà áp chảo,,,gemma-4-31b-it_error
1547,Cháo bồ câu,30,90,gemini-3.1-flash-lite-preview_estimate
1548,Thịt kho xốt tương,20,25,gemini-3.1-flash-lite-preview_estimate
1549,Sườn hầm tỏi,15,45,gemini-3.1-flash-lite-preview_estimate
1550,Bí xanh tiềm tứ hải,45,60,gemini-3.1-flash-lite-preview_estimate
1551,Đậu hũ kho nấm rơm,20,15,gemini-3.1-flash-lite-preview_estimate
1552,Canh thịt bò cải xoong,15,10,gemini-3.1-flash-lite-preview_estimate
1553,Chả hấp chay,25,15,gemini-3.1-flash-lite-preview_estimate
1554,Gà tiềm hạt sen,20,40,gemini-3.1-flash-lite-preview_estimate
1555,Sườn nấu đậu,20,45,gemini-3.1-flash-lite-preview_estimate
820,Thịt giò heo kho củ cải,,,gemma-4-31b-it_error
821,Cuốn rong biển đậu hũ,,,gemma-4-31b-it_error
822,Vịt om ớt xanh hoa chuối,,,gemma-4-31b-it_error
1556,Bồ câu quay nước dừa,40,25,gemini-3.1-flash-lite-preview_estimate
1557,Bắp cải tím xào hải sản,30,15,gemini-3.1-flash-lite-preview_estimate
1558,Cá thu rim nước trà xanh,20,25,gemini-3.1-flash-lite-preview_estimate
1559,Cá hú kho xốt tương,40,30,gemini-3.1-flash-lite-preview_estimate
1560,Chè dưỡng nhan Blendy®,60,45,gemini-3.1-flash-lite-preview_estimate
1561,Chả cá lóc xốt mayo mật ong,20,15,gemini-3.1-flash-lite-preview_estimate
1562,Lươn cuộn mía nướng,30,20,gemini-3.1-flash-lite-preview_estimate
1563,Mì ý xốt cua,15,20,gemini-3.1-flash-lite-preview_estimate
1564,Mực nhúng giấm,25,15,gemini-3.1-flash-lite-preview_estimate
1565,Salad gà nướng thơm,20,15,gemini-3.1-flash-lite-preview_estimate
1566,Phở chay,40,80,gemini-3.1-flash-lite-preview_estimate
1567,Đùi ếch chiên,25,20,gemini-3.1-flash-lite-preview_estimate
823,Canh chua cá kèo bông so đũa,,,gemma-4-31b-it_error
824,Bí ngòi hấp chả chay,,,gemma-4-31b-it_error
825,Đuông khoai lang cốt dừa,,,gemma-4-31b-it_error
1568,Súp mộc nhĩ thịt cua,25,20,gemini-3.1-flash-lite-preview_estimate
1569,Ức gà nhồi phô mai,20,15,gemini-3.1-flash-lite-preview_estimate
1570,Lẩu kim chi phô mai,15,15,gemini-3.1-flash-lite-preview_estimate
1571,Cá chép chiên giòn cuốn bánh tráng,45,20,gemini-3.1-flash-lite-preview_estimate
1572,Mì Ý bò băm,20,15,gemini-3.1-flash-lite-preview_estimate
1573,Bò cuộn xúc xích chiên giòn,15,10,gemini-3.1-flash-lite-preview_estimate
826,Mướp hương nhồi tôm hấp,20,15,gemma-4-31b-it_estimate
827,Lẩu cá chình,30,25,gemma-4-31b-it_estimate
828,Chả thịt lá lốt,30,15,gemma-4-31b-it_estimate
1574,Súp gà mọc nấm hương,30,25,gemini-3.1-flash-lite-preview_estimate
1575,Cháo cá nấu bắp nếp,25,45,gemini-3.1-flash-lite-preview_estimate
1576,Lẩu sườn khoai môn,20,40,gemini-3.1-flash-lite-preview_estimate
1577,Cá hồi hạnh nhân xốt chanh dây,20,15,gemini-3.1-flash-lite-preview_estimate
1578,Vịt nấu cơm rượu,35,45,gemini-3.1-flash-lite-preview_estimate
1579,Cơm giòn tôm kho quẹt,25,20,gemini-3.1-flash-lite-preview_estimate
1580,Canh cá rau cần,20,40,gemini-3.1-flash-lite-preview_estimate
1581,Bò cuộn rong biển,25,15,gemini-3.1-flash-lite-preview_estimate
1582,Bò áp chảo,30,25,gemini-3.1-flash-lite-preview_estimate
829,Cơm tấm sườn chay,,,gemma-4-31b-it_error
830,Cá chạch chiên lá quế,,,gemma-4-31b-it_error
831,Canh cải cầu vồng nấu cua,,,gemma-4-31b-it_error
1583,Ốc xào khế,20,10,gemini-3.1-flash-lite-preview_estimate
1584,Rau củ luộc và cơm chiên giòn chấm kho quẹt,25,15,gemini-3.1-flash-lite-preview_estimate
1585,Pizza khoai tây,20,20,gemini-3.1-flash-lite-preview_estimate
832,Nấm chiên giòn xốt chanh dây,,,gemma-4-31b-it_error
833,Canh gà lá quế,,,gemma-4-31b-it_error
834,Lẩu nghêu sò ốc hến,,,gemma-4-31b-it_error
1586,Ba rọi nướng mè rau củ,20,35,gemini-3.1-flash-lite-preview_estimate
1587,Sụn gà rang lá cà ri cay,15,15,gemini-3.1-flash-lite-preview_estimate
1588,Cà tím nhồi thịt áp chảo,25,20,gemini-3.1-flash-lite-preview_estimate
1589,Lẩu cua đồng,30,25,gemini-3.1-flash-lite-preview_estimate
1590,Cá lóc nướng ớt xiêm xanh,35,45,gemini-3.1-flash-lite-preview_estimate
1591,Bò nướng lá cách,25,15,gemini-3.1-flash-lite-preview_estimate
1592,Cá chiên xốt cam,20,15,gemini-3.1-flash-lite-preview_estimate
1593,Cua lột chiên giòn,25,15,gemini-3.1-flash-lite-preview_estimate
1594,Cá sapa nhồi ngọc kê nướng,30,30,gemini-3.1-flash-lite-preview_estimate
1595,Cá bớp kho thịt ba rọi,20,35,gemini-3.1-flash-lite-preview_estimate
1596,Đậu hủ non xốt cay,25,20,gemini-3.1-flash-lite-preview_estimate
1597,Lẩu xí quách kim chi,15,60,gemini-3.1-flash-lite-preview_estimate
835,Củ sen kẹp chả cá basa,,,gemma-4-31b-it_error
836,Lẩu bạch tuộc,,,gemma-4-31b-it_error
837,Thịt nướng xí muội,,,gemma-4-31b-it_error
1598,Thịt bò nướng mè kiểu Hàn Quốc,30,15,gemini-3.1-flash-lite-preview_estimate
1599,Bánh rán cam mật ong,20,15,gemini-3.1-flash-lite-preview_estimate
1600,Sò lông nướng bơ tỏi,25,10,gemini-3.1-flash-lite-preview_estimate
1601,Cá hồi áp chảo xốt tiêu,20,15,gemini-3.1-flash-lite-preview_estimate
1602,Càng cua chiên mè xốt Mayo,30,20,gemini-3.1-flash-lite-preview_estimate
1603,Lẩu nấm tiềm củ quả,25,45,gemini-3.1-flash-lite-preview_estimate
838,Bầu xào giò thủ,,,gemma-4-31b-it_error
839,Súp gạo lứt tóc tiên,,,gemma-4-31b-it_error
840,Tôm bao mọc chiên giòn,,,gemma-4-31b-it_error
1604,Gà nướng lửa trại,25,15,gemini-3.1-flash-lite-preview_estimate
1605,Bánh canh vịt,30,35,gemini-3.1-flash-lite-preview_estimate
1606,Chả bò chiên,40,15,gemini-3.1-flash-lite-preview_estimate
841,Trăm trứng tiến vua,,,gemma-4-31b-it_error
842,Thăn heo chiên giòn,,,gemma-4-31b-it_error
843,Gà hon đậu phộng,,,gemma-4-31b-it_error
1607,Cá hồi chiên xốt xoài,20,15,gemini-3.1-flash-lite-preview_estimate
1608,Cháo hạt sen bạch quả,30,40,gemini-3.1-flash-lite-preview_estimate
1609,Hàu nướng lá hương thảo,25,10,gemini-3.1-flash-lite-preview_estimate
1610,Gà nấu nấm,30,40,gemini-3.1-flash-lite-preview_estimate
1611,Lẩu gà nấu giấm,20,30,gemini-3.1-flash-lite-preview_estimate
1612,Mì Ý xào thịt bò băm,25,20,gemini-3.1-flash-lite-preview_estimate
844,Bún thịt heo xiên sả nướng,,,gemma-4-31b-it_error
845,Sườn non rim củ nén,,,gemma-4-31b-it_error
846,Cuốn lá lốt thịt ếch,,,gemma-4-31b-it_error
1613,Cá cuốn tôm chiên,30,20,gemini-3.1-flash-lite-preview_estimate
1614,Chả giò cua,25,15,gemini-3.1-flash-lite-preview_estimate
1615,Tam hữu,40,20,gemini-3.1-flash-lite-preview_estimate
1616,Gà om bia,40,30,gemini-3.1-flash-lite-preview_estimate
1617,Cá nướng muối ớt,25,30,gemini-3.1-flash-lite-preview_estimate
1618,Nghêu xào mayonnaise hung quế,20,15,gemini-3.1-flash-lite-preview_estimate
1619,Nem cua rán,45,20,gemini-3.1-flash-lite-preview_estimate
1620,Cà tím nướng mayonnaise,20,15,gemini-3.1-flash-lite-preview_estimate
1621,Càng cua bách hoa,30,15,gemini-3.1-flash-lite-preview_estimate
847,Gan kho tộ,,,gemma-4-31b-it_error
848,Ba chỉ chiên giòn – mắm thơm,,,gemma-4-31b-it_error
849,Tôm rang củ nén húng chanh,,,gemma-4-31b-it_error
1622,Miến xào cua,20,15,gemini-3.1-flash-lite-preview_estimate
1623,Nem thịt bò chiên xù,25,15,gemini-3.1-flash-lite-preview_estimate
1624,Súp cua nấm tuyết,30,60,gemini-3.1-flash-lite-preview_estimate
850,Canh măng sườn lá giang,,,gemma-4-31b-it_error
851,Đậu hũ nhồi tôm chiên,,,gemma-4-31b-it_error
852,Xíu mại chay,,,gemma-4-31b-it_error
1625,Bò nhúng giấm,30,15,gemini-3.1-flash-lite-preview_estimate
1626,Lẩu cá kèo lá giang,25,20,gemini-3.1-flash-lite-preview_estimate
1627,Cuốn diếp chay,45,20,gemini-3.1-flash-lite-preview_estimate
1628,Ếch chiên bột,20,15,gemini-3.1-flash-lite-preview_estimate
1629,Gà hấp cải bẹ xanh,40,20,gemini-3.1-flash-lite-preview_estimate
1630,Vịt nấu thơm,30,45,gemini-3.1-flash-lite-preview_estimate
853,Sườn xóc tỏi,,,gemma-4-31b-it_error
854,Bacon xào bông cải măng tây,,,gemma-4-31b-it_error
855,Mì tàu hũ cá hồi,,,gemma-4-31b-it_error
1631,Lẩu uyên ương,30,45,gemini-3.1-flash-lite-preview_estimate
1632,Trứng hấp rau củ,20,15,gemini-3.1-flash-lite-preview_estimate
1633,Bò xốt vang,40,30,gemini-3.1-flash-lite-preview_estimate
1634,Lẩu cá lăng măng chua,25,20,gemini-3.1-flash-lite-preview_estimate
1635,Gà chiên lá dứa,30,15,gemini-3.1-flash-lite-preview_estimate
1636,Phở xào chua ngọt,20,10,gemini-3.1-flash-lite-preview_estimate
1637,Cá lóc hấp bầu,25,25,gemini-3.1-flash-lite-preview_estimate
1638,Cơm chiên trái cây,20,15,gemini-3.1-flash-lite-preview_estimate
1639,Chả tôm chiên lá trà xanh,30,15,gemini-3.1-flash-lite-preview_estimate
1640,Táo tàu tiềm chôm chôm,25,20,gemini-3.1-flash-lite-preview_estimate
1641,Sườn nướng ngũ vị,20,40,gemini-3.1-flash-lite-preview_estimate
1642,Vây cá hồi xốt kem Mayo,15,15,gemini-3.1-flash-lite-preview_estimate
856,Ngưu bàng xào hải sản,,,gemma-4-31b-it_error
857,Lẩu nhúng chay,,,gemma-4-31b-it_error
858,Gyoza cá hồi – Há cảo Nhật Bản,,,gemma-4-31b-it_error
1643,Bạch tuộc xào rau muống,25,10,gemini-3.1-flash-lite-preview_estimate
1644,Lươn chiên mắm sả,30,15,gemini-3.1-flash-lite-preview_estimate
1645,Chả giò trái cây xốt sầu riêng,35,15,gemini-3.1-flash-lite-preview_estimate
1646,Bún chả cá,30,45,gemini-3.1-flash-lite-preview_estimate
1647,Cá chiên giòn xốt chanh ớt,25,20,gemini-3.1-flash-lite-preview_estimate
1648,Vịt kho chuối xanh,25,40,gemini-3.1-flash-lite-preview_estimate
1649,Nhộng xào bông hẹ,15,10,gemini-3.1-flash-lite-preview_estimate
1650,Cháo cá hồi,20,25,gemini-3.1-flash-lite-preview_estimate
1651,Cháo nấm tràm,25,30,gemini-3.1-flash-lite-preview_estimate
859,Ốc mỡ xào me,,,gemma-4-31b-it_error
860,Gà xào xốt táo,,,gemma-4-31b-it_error
861,TẾT 3 MIỀN – Miền Nam: Cải bẹ xanh cuốn củ hủ dừa,,,gemma-4-31b-it_error
1652,Gà hấp đậu hũ non,20,15,gemini-3.1-flash-lite-preview_estimate
1653,Đông cô hấp tôm,30,15,gemini-3.1-flash-lite-preview_estimate
1654,Mực nhúng giấm,25,10,gemini-3.1-flash-lite-preview_estimate
1655,Bánh ướt xào hải sản,20,15,gemini-3.1-flash-lite-preview_estimate
1656,Gà nướng táo,25,20,gemini-3.1-flash-lite-preview_estimate
1657,Gà chiên lạp xưởng,40,25,gemini-3.1-flash-lite-preview_estimate
862,TẾT 3 MIỀN – Miền Trung: Cuốn nem chua mì căn,,,gemma-4-31b-it_error
863,TẾT 3 MIỀN – Miền Bắc: Cuốn đậu mơ su hào,,,gemma-4-31b-it_error
864,Cá trứng chiên xốt trứng muối,,,gemma-4-31b-it_error
1658,Gà chiên bơ,20,25,gemini-3.1-flash-lite-preview_estimate
1659,Mì gói xào bò,25,15,gemini-3.1-flash-lite-preview_estimate
1660,Miến măng gà,40,60,gemini-3.1-flash-lite-preview_estimate
1661,Chân giò ninh măng lưỡi lợn,45,90,gemini-3.1-flash-lite-preview_estimate
1662,Bò nướng sa tế,40,25,gemini-3.1-flash-lite-preview_estimate
1663,Cá tai tượng hấp,30,30,gemini-3.1-flash-lite-preview_estimate
1664,Gỏi cá hấp kiểu Nhật,20,15,gemini-3.1-flash-lite-preview_estimate
1665,Đà điểu lúc lắc,15,10,gemini-3.1-flash-lite-preview_estimate
1666,Cánh gà xốt nước tương,20,25,gemini-3.1-flash-lite-preview_estimate
1667,Heo nướng bắp cải chua,30,60,gemini-3.1-flash-lite-preview_estimate
1668,Cơm trân châu,20,25,gemini-3.1-flash-lite-preview_estimate
1669,Đậu đũa xào tôm thịt,15,15,gemini-3.1-flash-lite-preview_estimate
865,Chân gà sả tắc,,,gemma-4-31b-it_error
866,Hoành thánh chay áp chảo,,,gemma-4-31b-it_error
867,Mực lụi sả nướng,,,gemma-4-31b-it_error
1670,Cá hồi xốt trái cây,20,15,gemini-3.1-flash-lite-preview_estimate
1671,Gan gà xào chua ngọt,25,10,gemini-3.1-flash-lite-preview_estimate
1672,Cháo lươn khoai môn đậu xanh,30,45,gemini-3.1-flash-lite-preview_estimate
1673,Mực xào ớt khô Caramen,20,15,gemini-3.1-flash-lite-preview_estimate
1674,Súp vịt quay,25,20,gemini-3.1-flash-lite-preview_estimate
1675,Cần nước xào bao tử cá basa,20,10,gemini-3.1-flash-lite-preview_estimate
1676,Bánh ruốc chiên giòn,15,10,gemini-3.1-flash-lite-preview_estimate
1677,Lươn cuốn thịt om riềng,30,25,gemini-3.1-flash-lite-preview_estimate
1678,Cơm chiên cá mặn chay,15,10,gemini-3.1-flash-lite-preview_estimate
868,Canh tôm mọc hạt sen,,,gemma-4-31b-it_error
869,Cuốn tàu hũ ky xốt rô ti,,,gemma-4-31b-it_error
870,Cá lá lốt chiên mè,,,gemma-4-31b-it_error
1679,Lẩu sườn non,20,40,gemini-3.1-flash-lite-preview_estimate
1680,Thịt heo kho thơm,25,30,gemini-3.1-flash-lite-preview_estimate
1681,Bánh Rôti cuốn thịt bò,20,15,gemini-3.1-flash-lite-preview_estimate
1682,Cồi sò điệp xốt cay,15,10,gemini-3.1-flash-lite-preview_estimate
1683,Cá cơm chiên giòn xốt tiêu,10,15,gemini-3.1-flash-lite-preview_estimate
1684,Đậu hũ nhồi hạt sen,25,20,gemini-3.1-flash-lite-preview_estimate
1685,Tôm nướng lá chuối,25,15,gemini-3.1-flash-lite-preview_estimate
1686,Vịt quay xào thơm,15,10,gemini-3.1-flash-lite-preview_estimate
1687,Cá trứng ngâm giấm,20,15,gemini-3.1-flash-lite-preview_estimate
871,Lẩu tôm càng,,,gemma-4-31b-it_error
872,Canh gà măng chua lá giang,,,gemma-4-31b-it_error
873,Ram hến,,,gemma-4-31b-it_error
1688,Trứng hấp tôm nấm,20,15,gemini-3.1-flash-lite-preview_estimate
1689,Miến xào lươn chay,30,20,gemini-3.1-flash-lite-preview_estimate
1690,Gà chiên xốt táo,25,25,gemini-3.1-flash-lite-preview_estimate
874,Sườn sụn om hành phi,,,gemma-4-31b-it_error
875,Canh chùm ngây sườn non,,,gemma-4-31b-it_error
876,Nấm xào bí ngòi,,,gemma-4-31b-it_error
1691,Canh chua nấu cá hồi,40,25,gemini-3.1-flash-lite-preview_estimate
1692,Cá chép nấu bung,35,30,gemini-3.1-flash-lite-preview_estimate
1693,Lẩu cua lá me,30,20,gemini-3.1-flash-lite-preview_estimate
1694,Xúc xích khìa nước dừa,25,20,gemini-3.1-flash-lite-preview_estimate
1695,Bún gạo xào thập cẩm,30,15,gemini-3.1-flash-lite-preview_estimate
1696,Nải chuối mực,35,15,gemini-3.1-flash-lite-preview_estimate
877,Nấm xốt tiêu xanh,,,gemma-4-31b-it_error
878,Viên chả mực chiên giòn,,,gemma-4-31b-it_error
879,Vịt om dưa cải khoai sọ,,,gemma-4-31b-it_error
1697,Ốc giác xào bông hành,20,10,gemini-3.1-flash-lite-preview_estimate
1698,Tôm hấp rau củ,30,15,gemini-3.1-flash-lite-preview_estimate
1699,Canh râu mực nấu ngót,20,15,gemini-3.1-flash-lite-preview_estimate
1700,Trứng cá kho nghệ,20,25,gemini-3.1-flash-lite-preview_estimate
1701,Cơm gạo lức chiên nghêu,30,20,gemini-3.1-flash-lite-preview_estimate
1702,Gà nướng bưởi xốt giấm,25,15,gemini-3.1-flash-lite-preview_estimate
1703,Gà chiên sa tế xốt mayonnaise,20,15,gemini-3.1-flash-lite-preview_estimate
1704,Bắp bò kho chua ngọt,30,40,gemini-3.1-flash-lite-preview_estimate
1705,Dê nướng sa tế,25,20,gemini-3.1-flash-lite-preview_estimate
880,Cá chiên bông điên điển,,,gemma-4-31b-it_error
881,Đùi ếch nướng lá cách,,,gemma-4-31b-it_error
882,Chả cua nấm hương,,,gemma-4-31b-it_error
1706,Lẩu xí quách chua cay,30,60,gemini-3.1-flash-lite-preview_estimate
1707,Cua lột xốt cam,25,20,gemini-3.1-flash-lite-preview_estimate
1708,Cá hồi nướng xốt Mayo,25,30,gemini-3.1-flash-lite-preview_estimate
883,Cá lóc chiên mắm sả,,,gemma-4-31b-it_error
884,Lẩu mực nấm,,,gemma-4-31b-it_error
885,Lẩu bầu cua,,,gemma-4-31b-it_error
1709,Bê thui xào sa tế,20,10,gemini-3.1-flash-lite-preview_estimate
1710,Canh sườn hạt sen,25,30,gemini-3.1-flash-lite-preview_estimate
1711,Miến xào nghêu tay cầm,30,15,gemini-3.1-flash-lite-preview_estimate
1712,Thịt bò nướng mù tạt,25,15,gemini-3.1-flash-lite-preview_estimate
1713,Gà cuộn xôi xoài,40,30,gemini-3.1-flash-lite-preview_estimate
1714,Lẩu chua thịt bò,20,20,gemini-3.1-flash-lite-preview_estimate
1715,Su hào xào hải sản,20,15,gemini-3.1-flash-lite-preview_estimate
1716,Salad cá hồi nướng xốt mayo,25,10,gemini-3.1-flash-lite-preview_estimate
1717,Ốc mỡ xốt mayo,30,15,gemini-3.1-flash-lite-preview_estimate
886,Cải thìa xào nấm đông cô thịt cua,,,gemma-4-31b-it_error
887,Cánh gà nhồi củ năng,,,gemma-4-31b-it_error
888,Lẩu ngưu bàng rong biển,,,gemma-4-31b-it_error
1718,Trứng hấp,15,15,gemini-3.1-flash-lite-preview_estimate
1719,Chả cá ngũ sắc,20,10,gemini-3.1-flash-lite-preview_estimate
1720,Sò điệp nướng ba màu,45,15,gemini-3.1-flash-lite-preview_estimate
1721,Bánh flan hạt chia matcha,20,45,gemini-3.1-flash-lite-preview_estimate
1722,Bánh rán socola mứt xoài,15,15,gemini-3.1-flash-lite-preview_estimate
1723,Salad mực chiên,30,20,gemini-3.1-flash-lite-preview_estimate
1724,Pancake vị trà sữa,10,15,gemini-3.1-flash-lite-preview_estimate
