id,recipe_name,description,image_url,prep_time,cook_time,servings,difficulty,created_by,status,created_at,updated_at,calories
1001,Canh cá nấu mẻ,"Món ăn quê nhà của người dân xứ Bắc, với thành phần chính từ mẻ có vị chua thanh đặc biệt, hoà vào thịt cá lóc ngọt đậm thơm, màu vàng của nghệ giã cho bữa",https://monngonmoingay.com/wp-content/uploads/2017/10/canh-ca-nau-me-500.jpg,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),263
1002,Bò xào khổ qua bắp cải tím,"Vị thơm mềm của thịt bò, giòn đắng của khổ qua, được xào nhanh tay với lửa lớn giúp bạn bổ sung vào thực đơn hằng ngày một ăn món ăn vừa giàu dinh dưỡng, vừa",https://monngonmoingay.com/wp-content/uploads/2017/10/bo-xao-kho-qua-bap-cai-tim-500.jpg,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),220
1003,Rau củ kho mía,Ai bảo chỉ toàn rau củ thì không đủ dinh dưỡng và kém hấp dẫn? Bí quyết chiên sơ rau củ một lần sẽ giúp món ăn thuần thiên nhiên của bạn đậm đà hơn mà vẫn giữ,https://cdn11.dienmaycholon.vn/filewebdmclnew/public/userupload/files/kien-thuc/cach-lam-rau-cu-kho-chay/cach-lam-rau-cu-kho-chay-2.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),180
1004,Miến đậu xanh xào thập cẩm,"Đổi gió với công thức miến xào lạ miệng đãi cả nhà, từ vị ngọt thơm của nấm bào ngư, tôm và đậu hũ thấm đều vào miến sẽ giúp bữa cơm gia đình thêm gần nhau",https://cdn.tgdd.vn/2021/06/CookRecipe/Avatar/bap-cai-xao-ca-rot-thumbnail.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),371
1005,Gà viên xốt cà ri,"Ức gà và thịt ba rọi là sự kết hợp dễ gây nghiện trong các bữa cơm gia đình, nước sốt cà ri đậm đà, vị béo hài hòa, vừa ăn vừa xuýt xoa rất đưa cơm hoặc bánh",https://www.huongnghiepaau.com/wp-content/uploads/2019/01/ca-ri-ga-hap-dan.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),330
1006,Đậu cove xào ba rọi xông khói,"Biến tấu với món xào phổ biến từ đậu cove, một loại đậu dồi dào dinh dưỡng tốt cho sức khỏe. Màu vàng tươm của thịt ba rọi, trứng kết hợp cùng màu xanh của",https://monngonmoingay.com/wp-content/smush-webp/2017/09/dau-cove-xao-ba-roi-xong-khoi-500.jpg.webp,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),288
1007,Canh nấm càng cua,Vừa lạ miệng vừa ngon mắt với nước canh trong làm nổi bật màu sắc của các loại rau củ và đặc biệt là càng cua. Vị ngọt thanh mát mà không cần nêm nếm nhiều,https://yummione.com/wp-content/uploads/2019/02/banh-canh-cua-4-1170x585.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),171
1008,Thịt rang gừng lá chanh,"Biến tấu đơn giản nhưng lạ miệng với món thịt heo được rang đậm đà, thơm mùi lá chanh và gừng. Từng miếng thịt vàng nâu đẹp mắt, săn săn xém cạnh, ăn cùng cơm",https://monngonmoingay.com/wp-content/uploads/2017/09/thit-rang-gung-la-chanh-500.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),386
1009,Gà chiên lá é,Gà chiên - món ngon đã quá quen thuộc nhưng khi kết hợp cùng lá é thơm mùi đặc trưng liền dậy lên hương vị thơm ngon không lẫn đi đâu được: gà thơm giòn vàng,https://i.ytimg.com/vi/9dRDRPwtoqc/maxresdefault.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),370
1010,Cá rô phi chiên xốt cà,"Thịt cá chiên giòn, chín tới béo ngậy kết hợp cùng nước xốt cà chua ngọt đậm đà dậy lên mùi thơm đặc trưng, cực kì đưa cơm mà cách làm thì rất đơn giản. Với",https://bepmina.vn/wp-content/uploads/2023/10/phi-le-ca-chien-xu.jpeg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),371
1011,Vịt rang tỏi,"Vịt rang tỏi là món ăn mới lạ nhưng chắc chắn bạn sẽ bị quyến rũ ngay khi hít hà mùi tỏi phi thơm lừng, xốt vàng nâu óng ả bắt mắt phủ trên miếng thịt vịt. Và",https://thucthan.com/media/2018/07/cua-rang-muoi/cach-lam-cua-rang-muoi.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),455
1012,Canh hào thanh mát,"Có lẽ nhờ món canh hào bổ dưỡng, hương vị lạ, ngon ngọt tự nhiên với miếng hàu chín mềm kích thích vị giác nên bữa cơm ngày nóng cũng trở nên thanh mát hơn",https://monngonmoingay.com/wp-content/uploads/2017/09/canh-hau-thanh-mat-500.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),4387
1013,Đậu hũ xào nấm,"Đậu hũ béo nhẹ, thấm vị; nấm và rau củ giữ được vị ngọt tự nhiên làm nên món ngon vừa đẹp mắt vừa đầy đủ dưỡng chất, chưa kể hương dầu mè và boa-rô thoang",https://i.ytimg.com/vi/jSrsfiaXYYo/maxresdefault.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),371
1014,Váng đậu cuộn rau củ chiên,"Vừa bổ dưỡng và cung cấp chất xơ, lại vừa thơm ngon như món chiên, váng đậu cuộn rau củ chiên chắc chắn sẽ khiến bạn nghĩ khác về món chay. Bên ngoài giòn",https://loihaogia.vn/wp-content/uploads/2023/01/nom-rau-cu-vang-dau.webp,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),315
1015,Thịt quay kho cà pháo,"Món thịt quay vốn không nhiều công thức chế biến, nay trở thành món ngon siêu hấp dẫn với sự kết hợp cùng cà pháo ngâm chua! Nghe tên thôi đã thấy mới lạ! Món",https://monngonmoingay.com/wp-content/uploads/2017/08/Thit-Quay-Kho-Ca-Phao-500.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),712
1016,Spagetty xốt vẹm,"Mỳ spagetty không chỉ có sốt cà chua bò bằm, hãy thử đổi món với nguyên liệu mới chứa nhiều protein và vitamin: vẹm xanh. Từng sợi mì dai kết hợp miếng vẹm",https://i.ytimg.com/vi/GXyl2REwTX4/maxresdefault.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),421
1017,Rau củ luộc xốt nấm,"Rau củ luộc vừa chín tới, nhìn thì tươi ngon thích mắt, ăn thì giòn ngọt, thanh vị tự nhiên. Điểm nhấn đặc biệt là nước xốt nấm béo béo “nịnh miệng” vô cùng,",https://monngonmoingay.com/wp-content/smush-webp/2017/08/rau-cu-luoc-sot-nam-500.jpg.webp,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),286
1018,Phèo nướng lá hẹ,"Món phèo nướng thơm nức mũi bởi các gia vị, nghệ, dầu hẹ được tẩm ướp vào miếng phèo mềm, giòn giòn dai dai, nóng hổi ăn với cà chua bi, cà tím, đậu bắp",https://i.ytimg.com/vi/uhiop3n7zxc/maxresdefault.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),621
1019,Thịt kho đậu phộng,"Miếng thịt kho thơm lừng, chín mềm, béo ngậy quyện lẫn sự béo bùi thấm gia vị của đậu phộng sẽ kích thích vị giác của mọi thành viên trong gia đình, mang đến",https://monngonmoingay.com/wp-content/uploads/2017/08/thit-kho-dau-phong-500.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),613
1020,Viên đậu hũ xốt nước tương,"Nhắc đến đậu hũ là nhớ tới những món chay thanh nhẹ nhưng cũng cân bằng dưỡng chất, vậy nên đừng quên chọn đậu hũ xốt nước tương cho những ngày đổi vị bữa",https://i.ytimg.com/vi/Dl6UCTBQR5A/maxresdefault.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),470
1021,Tôm chiên ủ rơm,"Tôm và nấm đều là những thực phẩm giàu dinh dưỡng dành cho trẻ nhỏ, kết hợp với nhau thành món tôm chiên ủ rơm nhìn mà chảy nước miếng! Tôm chiên phồng giòn",https://i.ytimg.com/vi/Wfflp9D4co8/maxresdefault.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),245
1022,Cá chạch kho sả,"Cá chạch có hàm lượng mỡ thấp nhưng lượng đạm rất dồi dào, rất thích hợp để bồi bổ khí huyết cho cả nhà. Cá kho có màu vàng sệt hấp dẫn, phần thịt dai giòn",https://thucthan.com/media/2019/05/ca-chach-kho-nghe/ca-chach-tuoi.jpg,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),371
1023,Salad Cá Mòi,"Một trong những công thức salad nhanh gọn nhất mà lại giàu dinh dưỡng. Xốt cá mòi được nêm lại theo công thức từ chương trình, thấm quyện vào rau càng cua,",https://monngonmoingay.com/wp-content/uploads/2017/07/salad-ca-moi-500.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),205
1024,Cá điêu hồng chiên xốt chanh dây,"Cá điêu hồng chiên giòn là món quen thuộc, nhưng kết hợp xốt chanh dây sẽ nâng tầm vị ngon, cá khía đều, vỏ giòn thơm ớt bột, thịt cá bên trong mềm ngọt.",https://monngonmoingay.com/wp-content/uploads/2015/08/11_CQC1427-uc-vit-chien-xot-chanh.png,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),338
1025,Cá hồi xốt cà ri me,"Cá hồi xốt cà ri me, chiên vàng giòn, thịt ngọt, xốt me thơm cà ri, vị đậm đà, béo, chua, cay của ớt và gừng, bổ sung Omega-3, giúp kích thích vị giác.",https://bizweb.dktcdn.net/100/451/459/products/vien-ca-ri-nhat-1kg.jpg?v=1716439082830,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),613
1026,Pizza mì sợi,"Bé sẽ thích mê món Pizza mì sợi siêu mới lạ chưa từng thấy ở nhà hàng nào cả, chỉ có “đầu bếp mẹ yêu” mới làm được cho bé thôi! Được làm từ mì gói,rất bắt",https://monngonmoingay.com/wp-content/smush-webp/2018/09/pizza-pho-hai-san-500-min.jpg.webp,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),463
1027,Sườn BBQ,"Thêm một công thức ướp sườn BBQ tuyệt ngon mà bạn không thể bỏ qua! Hương vị của táo xay, tiêu đen trong gia vị ướp cùng xốt BBQ được pha trộn kiểu mới sẽ",https://barona.vn/storage/cong-thuc/suon-nuong-bbq/avatar.jpg,0,60,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),525
1028,Gà xào cay,"Cách chế biến mới cho món thịt gà với công thức Gà Xào Cay hấp dẫn. Sự góp mặt của khoai lang, cà rốt, mì căn và lá lốt khiến món gà thông thường trở nên thật",https://image-us.eva.vn/upload/3-2022/images/2022-08-19/image11-1660892331-213-width1400height800.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),613
1029,Canh tương đậu,"Canh tương đậu là một trong những món ăn truyền thống của Hàn Quốc, tuy nhiều nguyên liệu nhưng lại rất dễ nấu! Canh có mùi thơm nhẹ dễ chịu của tương",https://monngonmoingay.com/wp-content/smush-webp/2017/07/canh-tuong-dau-500.jpg.webp,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),205
1030,Bí đỏ kho rong biển,"Thử ngay món chay mới ngon tuyệt với bí đỏ kho rong biển. Rong biển wakame có rất nhiều vitamin và khoáng chất, kết hợp bí đỏ giàu sắt, kẽm, tạo nên món ăn",https://haisanxanh.com/uploads/images/rong-bien-kho.jpg,0,45,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),288
1031,Mực xào hoa trứng,"Đã bao giờ bạn thử kết hợp mực và trứng muối? Mực lá được chiên thơm giòn, quyện cùng vị bùi bùi của trứng muối khiến món ăn thật đặc biệt và hấp dẫn. Không",https://i.ytimg.com/vi/E6U754pCKS8/maxresdefault.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),246
1032,Cá lưỡi trâu chiên giòn,"Bổ sung protein và Omega-3 cho cả nhà với món cá lưỡi trâu chiên giòn giàu dinh dưỡng! Cá lưỡi trâu vốn ngọt thịt, béo bùi, được chiên giòn lớp ngoài nhưng",https://i.ytimg.com/vi/0OqFt_qz4QQ/maxresdefault.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),280
1033,Sườn kho củ năng,Củ năng vốn có tính mát và có nhiều tác dụng tốt cho sức khoẻ. Kết hợp với sườn non trong món sườn kho giúp món ăn càng trở nên hấp dẫn và lạ miệng hơn. Một,https://monngonmoingay.com/wp-content/smush-webp/2017/07/suon-kho-cu-nang-500.jpg.webp,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),410
1034,Canh cua đồng rong biển,"Món canh bổ dưỡng và thanh mát cho cả nhà trong những ngày hè nắng nóng! Canh cua đồng rong biển có vị đỏ nhạt đặc biệt từ cà chua, điểm chút màu vàng của",https://i.pinimg.com/736x/be/c7/99/bec799b107954ffe0620bcb37263cba3.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),171
1035,Đọt su xào tép,Một ngày nọ bỗng thèm hương vị đồng quê? Vậy thì vài đọt su tươi xanh và chút tép bạc sẽ mang cả nhà bạn về với những cánh đồng thân thương quê nhà. Đọt su,https://cookbeo.com/media/2020/10/su-su-xao-toi/su-su-xao-toi.jpg,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),210
1036,Bánh tráng cuốn xốt Mayo,"Bánh tráng cuốn xốt mayonnaise chua nhẹ vị xoài, thơm mùi rau răm, trứng cút, ruốc khô, hành phi. Làm ngay món ăn vặt bắt miệng cho cả nhà thưởng thức!",https://kasan.vn/upload/assets/product/20230927/spic-vn-11134201-23020-ffztwcoubknv2b.jpg,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),462
1037,Gà nổ muối,"Gà nổ muối vàng ươm, thơm hương xả, hành tây, lá chanh. Công thức dễ làm tạo nên món ngon khó cưỡng giúp bữa cơm gia đình thêm phần hấp dẫn và đậm đà.",https://i.ytimg.com/vi/SQ_lHyhyYHE/maxresdefault.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),613
1038,Nụ bí bọc giò sống,"Mang hương vị quê hương lên mâm cơm nhà với món Nụ bí bọc giò sống chiên! Nụ bí bùi bùi, ngọt tự nhiên được bao quanh bởi một lớp giò sống bọc lớp bột chiên",https://thucphamquochuong.com/uploads/source/mon-ngon/gio-song-boc-sa-chien/bo-tui-cach-lam-gio-song-boc-sa-chien-thom-ngon-nuc-mui-202201171327121686.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),345
1039,Cua xào cay,"Thực hiện công thức cua xào ngon lành từ Món Ngon Mỗi Ngày, thịt cua không những săn chắc, thấm vị mà còn rất dậy hương vị thơm ngon khi ăn kèm các loại rau",https://monngonmoingay.com/wp-content/uploads/2017/06/cua-xao-cay-500.jpg,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),413
1040,Gnocchi khoai tây xào bò,"Một món ngon lạ miệng và cân bằng dinh dưỡng với thịt bò mềm, mọng nước và thấm vị hòa cùng những viên Gnocchi khoai tây vàng nhẹ, xốp và dẻo ăn thật thú vị.",https://monngonmoingay.com/wp-content/smush-webp/2017/06/GNoCChi-Khoai-Tay-Xao-Bo-500.jpg.webp,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),288
1041,Canh rau củ ba rọi xông khói,"Tô canh bắt mắt nhiều màu sắc của khoai tây vàng ươm, cà rốt cam đỏ, cải xanh tươi tắn… sẽ là điểm nhấn cho bữa cơm gia đình giản dị. Hãy thử cách chế biến ba",https://monngonmoingay.com/wp-content/uploads/2017/06/rau-cu-ba-roi-xong-khoi.jpg,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),420
1042,Canh chua hải sản,"Canh chua hải sản bổ dưỡng với những miếng mực tươi giòn, ngọt thịt sẽ làm cho bữa cơm tối của cả nhà ngon miệng hơn nhiều. Đừng quên ăn kèm với bún, xì xụp",https://monngonmoingay.com/wp-content/uploads/2017/05/canh-chua-hai-san-500.jpg,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),245
1043,Cá lóc đồng kho nghệ,"Những miếng cá lóc có màu nâu vàng óng ả, béo ngậy, đậm đà chắc thịt nhìn thôi đã muốn ăn rồi, lại rưới thêm chút nước dừa kho sóng sánh đảm bảo sẽ rất đưa",https://monngonmoingay.com/wp-content/uploads/2017/05/ca-loc-dong-kho-nghe-500.jpg,0,40,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),463
1044,Dồi trường xào bắp cải tím,"Chẳng ai ngờ món dồi trường dân dã lại có thể được chế biến bắt mắt và kích thích vị giác đến thế. Từng miếng dồi trường căng mọng, sần sật thấm gia vị pha",https://i.ytimg.com/vi/0blPT2uDgGA/maxresdefault.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),280
1045,Canh cà chua thịt bò,"Canh cà chua thịt bò chỉ mất 15 phút chế biến, vị chua nhẹ của cà chua, thịt bò mềm, món canh bổ dưỡng, phù hợp cho thực đơn hàng ngày, ai cũng thích.",https://nghebep.com/wp-content/uploads/2020/09/canh-ca-chua-trung.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),170
